"baseMean" "log2FoldChange" "lfcSE" "stat" "pvalue" "padj"
"gene:UTI89_C4726" 2128.49545765399 0.704073880596166 0.323781190382235 9.85343757867361 0.00725025390509189 0.0679744994373299
"gene:UTI89_C0237" 780.768032671793 -0.622173903939579 0.296911063526754 9.40675873476857 0.00906459269505045 0.0806381050332177
"gene:UTI89_C5084" 113.582517556628 -0.473632720143487 0.204841600995094 7.64199940545814 0.0219058905655976 0.149630849252135
"gene:UTI89_C3018" 251.537392000914 0.168844742688884 0.54264079978651 0.902461252492913 0.636843952310005 0.847418165607781
"gene:UTI89_C0843" 990.277368148851 0.0638532077068514 0.164276163465148 0.368271981541056 0.831822675928029 0.934457366899995
"gene:UTI89_C2119" 342.634746970167 0.131340643226292 0.202754177512504 1.38337934174638 0.500729286185114 0.782216963572783
"gene:UTI89_C0647" 449.981031294196 -0.247357794712854 0.160372794209326 3.95668609288407 0.138298201263834 0.440547102500656
"gene:UTI89_C1052" 1209.21207005547 -1.77871889572865 0.409906473665917 17.5004856597292 0.000158422850645195 0.00345924181235655
"gene:UTI89_C1799" 911.108440802292 0.750080725787212 0.309154646612903 8.982751249118 0.0112052190281833 0.0951349886685593
"gene:UTI89_C3689" 7409.82094825465 0.45409474160953 0.292007006845355 3.46860673195363 0.176523129480915 0.496865326507664
"gene:UTI89_C2234" 6226.09975179538 -1.91211849392755 0.401101203663041 25.5504815691824 2.82998036472992e-06 0.000108139552724983
"gene:UTI89_C3361" 139.141051853764 -0.11778925249617 0.164754293704866 0.607928830794208 0.737887123403685 0.893185181293062
"gene:UTI89_C3317" 202.224614072289 0.133791304535442 0.148946368063185 0.796404076773229 0.671526339857125 0.866151793967919
"gene:UTI89_C2047" 1325.01767489377 -0.308627328836489 0.119078292205086 7.12032217205422 0.0284342439858512 0.175118835976354
"gene:UTI89_C4952" 20.8033260670665 -0.196256949065016 0.279449158012022 2.15357993186996 0.3406873903745 0.667217474001437
"gene:UTI89_C3871" 270.87459654102 -0.528866024408736 0.506457470839843 1.01904042974667 0.600783756785834 0.83162886552274
"gene:UTI89_C0184" 2672.3877605329 -0.0396799785285505 0.40315534182574 0.915124303783159 0.632824496565301 0.845778155981817
"gene:UTI89_C4297" 4703.97625072144 -0.49477900012302 0.253758154263039 3.73085091419728 0.154830322210043 0.463755430657634
"gene:UTI89_C3219" 742.941761340772 0.304464254447635 0.49709487396629 0.551468465389121 0.759014625229893 0.902496621008365
"gene:UTI89_C0519" 124.061418929417 -0.0491256594286586 0.549614461711538 1.08876309201872 0.580200499718046 0.818610159602188
"gene:UTI89_C3460" 225.026076313636 -0.639238374584675 0.302814613753611 11.5586457733696 0.00309080752678725 0.0349552313119168
"gene:UTI89_C3386" 345.127595807882 0.694829206088126 0.575791464763221 1.49542343626058 0.473448698214246 0.76625470500673
"gene:UTI89_C3911" 150.287669390955 -2.46721728370297 0.486967896483935 39.9362859873169 2.1278729022043e-09 1.34162386483981e-07
"gene:UTI89_C0295" 7.07020574557051 -0.22046694250703 0.305981593211782 0.766325167786505 0.681702056501225 0.871123631024832
"gene:UTI89_C3111" 3791.15089723354 0.0578854139029366 0.171080684729087 0.194892093441581 0.907151284021999 0.961906445198496
"gene:UTI89_C1009" 43.6769177833127 -0.212467931365353 0.281332089832457 1.77265199101276 0.412167278809798 0.722213298077418
"gene:UTI89_C0210" 4030.76149409148 0.427810203417677 0.240062874039062 3.1779481355386 0.204134932948287 0.529931344205435
"gene:UTI89_C2887" 4798.0681402866 -0.354582611160975 0.222760164613551 3.89628602250718 0.142538518397738 0.447485933406342
"gene:UTI89_C0553" 555.141152801431 0.0381551916577043 0.252878512957852 0.0777724520987704 0.961860137548986 0.989082076870053
"gene:UTI89_C3222" 2034.16492406453 -0.214951823118582 0.10940459051054 12.7296145362209 0.00172107313311223 0.0232114782979093
"gene:UTI89_C0478" 2005.26785731194 1.18114761381929 0.517501085942031 4.81273312898782 0.0901422262354178 0.351102230989535
"gene:UTI89_C4932" 3906.30576255465 -0.0769769895451813 0.0999581723814442 12.5317056535957 0.00190009227766332 0.0245116763389611
"gene:UTI89_C3800" 7.8230528644866 0.289432507769712 0.347001379465562 1.60783544738291 0.447572061166559 0.743839695724588
"gene:UTI89_C0937" 730.977375071993 0.290742561074806 0.381080289917541 0.929364262241847 0.62833480152838 0.843345555508989
"gene:UTI89_C3431" 477.836313991193 0.191263311638791 0.398274512782843 0.88853900034087 0.641292569079913 0.850560010107568
"gene:UTI89_C4563" 0.534456145350361 0.488282063302896 3.60442078778875 0.0263571149413337 0.986907899508355 NA
"gene:UTI89_C2577" 704.694165366762 -0.180325279857508 0.155028965803715 1.44869983672947 0.484639521824593 0.770526732130542
"gene:UTI89_C0360" 156.784821634104 -0.375599255196139 0.283933941574593 1.99245907338224 0.369269135355568 0.689338830027196
"gene:UTI89_C4064" 4451.11142509296 -0.0749420997176587 0.295528920841522 1.20665418570468 0.546988723004421 0.806058582948803
"gene:UTI89_C1324" 44.1870148719373 -0.293472152891955 0.299223372886298 1.2259726461391 0.541730668264947 0.80509413398008
"gene:UTI89_C0201" 1438.48392736077 0.0105276296427023 0.208351423906946 0.0838210931351568 0.958955558602114 0.98803148694126
"gene:UTI89_C1102" 24.163162349034 0.460707403061653 0.322944675402224 2.0918962016782 0.351358538086112 0.676432238971889
"gene:UTI89_C2386" 201.257860234195 -0.0578108032773216 0.399164801849943 1.45013840514986 0.484291053607777 0.770526732130542
"gene:UTI89_C1988" 173.972545192537 0.224043081268954 0.237179654774685 1.27465275740957 0.52870409058673 0.798012916553133
"gene:UTI89_C1066" 1895.57647103853 0.726864840149531 0.77520867075657 3.20317962895638 0.201575794999835 0.527114088924106
"gene:UTI89_C4392" 250.265770555926 0.749144502941317 0.506216677499626 2.12721511834297 0.34520820225704 0.670735813630397
"gene:UTI89_C4185" 640.831575044156 -0.151139293313643 0.290066802863873 0.701028596506262 0.704325763045143 0.87994383909427
"gene:UTI89_C2823" 126.33677941559 -0.146430280949172 0.21291056442077 0.560636474360081 0.755543261236027 0.901085178057341
"gene:UTI89_C2932" 2069.66028747822 0.230821113932945 0.192883047266355 2.96163226167266 0.227451982037457 0.555846801064406
"gene:UTI89_C1666" 3462.52569809042 -0.0393468998134191 0.122938915155102 2.94564706427775 0.229277198849104 0.558413419118725
"gene:UTI89_C4059" 1536.02614731541 -0.103843510566428 0.147505909364316 3.33435700569453 0.18877895420664 0.511063526262002
"gene:UTI89_C3618" 5434.33571568848 0.0449319682092163 0.365092753310093 2.31626026153003 0.314072907427835 0.647930857971378
"gene:UTI89_C0376" 496.078981274248 -0.733004621281732 0.270360439033684 8.03680706297951 0.0179816491733401 0.130289277259361
"gene:UTI89_C1312" 413.154345371535 -0.0210889082018468 0.167086745183834 0.617342965821251 0.734422000577917 0.892396405941153
"gene:UTI89_C3035" 565.878575452869 -3.1104330379321 0.466269784424561 64.8775086731097 8.16635004683623e-15 8.95458035570477e-13
"gene:UTI89_C3865" 92.9291324919507 0.445792791105143 0.360581549575897 3.37886255889538 0.184624493885025 0.507214568167792
"gene:UTI89_C1264" 1174.79515549232 -0.591897488943045 0.229408380787769 9.14763784010995 0.0103184789324833 0.0892126148964276
"gene:UTI89_C4066" 696.541657851077 0.211927538149396 0.204169258137741 6.80678913033182 0.0332601742845677 0.192611158543466
"gene:UTI89_C2018" 171.091473957013 -0.49724531090809 0.301950113886925 3.42608207430823 0.180316608489767 0.502346935690885
"gene:UTI89_C2830" 276.815068919214 -0.210347212363086 0.217959001758431 1.50414017356246 0.471389724392846 0.765268673909724
"gene:UTI89_C3839" 7424.4192789568 -0.114902978574291 0.245626035991786 2.81016903577631 0.245346319423829 0.576969443395353
"gene:UTI89_C0804" 1235.28394772567 0.921953065493367 0.306169230099131 12.7043049124613 0.00174299138300158 0.0233200226415383
"gene:UTI89_C1104" 55.1720035533829 -0.0352215417414849 0.215592184522933 0.0775623419318663 0.96196119115401 0.989082076870053
"gene:UTI89_P060" 518.266977996694 0.392036660460084 0.169843895818028 5.93539398292762 0.0514215984505399 0.251665479963891
"gene:UTI89_C2122" 613.103448252304 -2.27862327884761 0.478576404363257 20.471950538468 3.58568738813089e-05 0.00100581230477565
"gene:UTI89_C1451" 271.428433073978 -1.23872959516262 0.335207310586343 29.2421012390897 4.4684653673563e-07 2.10644292644347e-05
"gene:UTI89_C0163" 77.765139754363 0.141192542663515 0.189413871919297 1.17739725526769 0.555049140544391 0.806970828990614
"gene:UTI89_C4571" 325.157803337485 -0.375879229425063 0.196278951624095 3.7703522567366 0.151802320379754 0.461097308819863
"gene:UTI89_C3402" 70.5490880903997 0.185415613205529 0.180269193220956 4.43879812798349 0.108674395563887 0.387146591842276
"gene:UTI89_C4954" 95.3924513660072 -0.513912223322796 0.236425847893443 7.60805670598126 0.0222808357592494 0.151666039905066
"gene:UTI89_C2618" 21.9758696959914 -0.06772944274053 0.261727791638385 0.769364744858251 0.680666800415304 0.870495698451429
"gene:UTI89_C0546" 18.2461583799131 0.159772419657363 0.455945873275819 0.385865723856853 0.824537330127125 0.93042206570883
"gene:UTI89_C2863" 145.522857148388 0.265043995331617 0.283054635318918 1.70885680100912 0.42552635222849 0.731102037416609
"gene:EBG00001165735" 62.212819644288 0.718579048226533 0.734880909676547 0.824264091454381 0.662236824735368 0.860381845286346
"gene:UTI89_C4488" 43.4541794274363 -0.153668271085593 0.23061136681966 0.473484519349938 0.789194669097257 0.914892647880157
"gene:UTI89_C3959" 83.4395960637999 0.0145788724616342 0.420083110428886 0.0341336658021305 0.983077980485925 0.995610685680601
"gene:UTI89_C4015" 286.190360115794 -0.141754181822486 0.241416917171691 0.875065564469651 0.645627360973211 0.851511602873677
"gene:UTI89_C3128" 5138.17410734389 0.732252083520981 0.433278610445736 3.01096002987936 0.221910747787935 0.549586022909657
"gene:UTI89_C0718" 824.045574312591 0.258719802035601 0.432056629771358 2.37590218358457 0.304845224512167 0.640149588859022
"gene:UTI89_C1558" 2101.59202106845 0.040799986632893 0.371378889850969 1.07267870922146 0.58488539635374 0.820571690555625
"gene:UTI89_C3212" 93.5278012059228 -0.0540444996053862 0.190289657727152 0.129474392298789 0.937313760677578 0.976791586816082
"gene:UTI89_C0628" 288.502179816584 0.180615219582414 0.231720175292484 1.14059266705937 0.565357879378111 0.810592707101532
"gene:UTI89_C2867" 30.2251150341863 -0.0392445340884579 0.30201097726675 1.24917736679538 0.53548163571545 0.800761746382665
"gene:UTI89_C1259" 1059.04554447283 0.341210861674108 0.174674882017121 3.77029854426951 0.151806397273068 0.461097308819863
"gene:UTI89_C4505" 273.195170534059 0.185430384946085 0.119832000834441 2.546457322962 0.279926373694685 0.612691704530681
"gene:UTI89_C1023" 313.820717273323 -0.474763568904889 0.267646827059469 4.38986682467487 0.111365976858113 0.392453854086435
"gene:UTI89_C1838" 344.79587845854 -0.107602826469389 0.264755528522277 0.389140486272368 0.823188352894052 0.929780843641577
"gene:UTI89_C4645" 2697.68125149689 -0.345428363726619 0.140681469196989 6.94263110953239 0.0310761214181398 0.185062522353125
"gene:UTI89_C2085" 980.904498779474 -2.10707566937717 0.519374863579129 15.882346090491 0.000355788876971764 0.00692895403646942
"gene:UTI89_C1773" 181.301975325247 0.109374051180975 0.421618125005609 0.665272341281479 0.717031023642011 0.887630200744114
"gene:UTI89_C0770" 2103.59130901945 0.611982382750762 0.342359092094066 3.22866118663967 0.199023853756162 0.524397403772166
"gene:UTI89_C0873" 847.609467576273 0.291577940372007 0.223395105563062 2.82639184422396 0.243364265738874 0.574035224886161
"gene:UTI89_C3227" 29.5034396488471 -0.460176247443417 0.279103798807159 3.12093940113965 0.210037393344718 0.537776314553698
"gene:UTI89_C1860" 583.762694841532 0.163827804820196 0.385211029552532 7.57874084370746 0.022609832027283 0.152958772855941
"gene:UTI89_C2568" 7050.89516845867 0.0555262494231962 0.160946495813286 1.03586222349406 0.595751817788686 0.828957839703761
"gene:UTI89_C1402" 2156.17437798373 0.157461592609868 0.255261745514103 1.78396560132683 0.409842310966314 0.721464178766609
"gene:UTI89_C2045" 242.727085554355 0.0324921725304284 0.145155793885235 0.563195473806559 0.754577162036012 0.900849042676839
"gene:UTI89_C2344" 352.306904801773 -0.172796332150754 0.242882286099907 1.48129065533703 0.476806120035468 0.767666231498224
"gene:EBG00001165768" 6.83896665413556 -0.321955847133694 0.481325589822867 1.88102553973164 0.390427584521484 0.707369517358609
"gene:UTI89_C4784" 25.6329404789206 -0.274536584826441 0.362406598551887 12.7476794455862 0.0017055976142078 0.0231034360872303
"gene:UTI89_C2446" 240.22602700348 -0.954837245207211 0.23252410330881 16.4412162043819 0.000269051404401055 0.00542838113519568
"gene:UTI89_C3903" 2926.32463018762 -0.898999141587133 0.361206850368452 10.2871551616012 0.00583677079695015 0.0580930448019341
"gene:UTI89_C4965" 36.0788042185999 0.163286334273603 0.274701429146092 0.440046523263391 0.802500130282893 0.921474438571548
"gene:UTI89_C1962" 1715.78736096375 0.145877027258924 0.164328273510765 2.83000570048353 0.242924921053001 0.57392543316867
"gene:UTI89_C3638" 9768.7979410983 -0.136310395943007 0.134165652426393 1.64740225081732 0.438804574589495 0.737819239573038
"gene:UTI89_C4018" 657.226860418744 -0.12336711332415 0.128898780602397 1.42017760098963 0.491600541151337 0.775344644532206
"gene:UTI89_C1660" 95.6653980619594 -0.197696655808321 0.256784487392947 0.582082115748392 0.747484987243477 0.898640235943387
"gene:UTI89_C1203" 366.910154463233 -2.41865930253734 0.503499128632155 20.4588349326015 3.60927888906408e-05 0.00100581230477565
"gene:UTI89_C3198" 163.713974729681 0.260938009395312 0.169146456731848 3.07802722552071 0.214592668536241 0.541054585969344
"gene:UTI89_C3344" 1356.53516911118 -0.12851807937878 0.271374399385838 1.56188692633361 0.457973726072777 0.753656631886344
"gene:UTI89_C3566" 73.5656523491755 0.431217810414758 0.174656374496252 6.87882573547228 0.0320835170669672 0.187519420725124
"gene:UTI89_C4322" 338.535125714215 -0.0842710307190353 0.159004747867231 6.58890659661142 0.0370883157507399 0.206255198066959
"gene:UTI89_C4280" 4387.60324843207 0.468454382500175 0.356045133726401 2.06099001116354 0.356830283862521 0.678638384274853
"gene:UTI89_C1637" 434.582169410303 0.165933304366621 0.179201873527524 3.20764535539581 0.20112620594342 0.526455932941677
"gene:UTI89_C2336" 51.8170610651068 1.43396666777036 0.316484390985334 23.4669881323593 8.02062614508877e-06 0.000273351609971809
"gene:UTI89_C2188" 2072.09183663536 -3.3206418844843 0.619589717631694 29.8008213734533 3.37935534249475e-07 1.62337793786129e-05
"gene:UTI89_C1410" 52.0383595224221 -0.240967443087745 0.339448200055712 0.9955243983797 0.607889474325489 0.833411162841877
"gene:UTI89_C2606" 985.142307360663 -0.313564397656332 0.20059170052341 3.00415030691568 0.222667610921352 0.550017350385553
"gene:UTI89_C1206" 391.464580169435 -2.33117581239668 0.457687502717233 23.5795476585977 7.58169453928685e-06 0.000261931967507965
"gene:UTI89_C1403" 962.841077622038 -0.0535437124004105 0.124644176609405 1.02296059106573 0.599607325490359 0.831341217639739
"gene:UTI89_C2661" 41.1398399126606 -0.541055446953512 0.301112039258596 3.3801348907138 0.184507079427507 0.507168233587109
"gene:UTI89_C4968" 6.49619410204086 0.758229738970071 0.512793268426182 4.46288295631308 0.107373541913361 0.386259073002907
"gene:UTI89_C2708" 86.3136034311894 0.00573657923197067 0.270279902733384 2.29784663930081 0.316977869561583 0.649993674482525
"gene:UTI89_C4342" 2578.0441110766 -0.406255244046773 0.154905535619382 14.0667232571584 0.000881961963139852 0.0140778991837893
"gene:UTI89_C4732" 1563.1182231908 -0.137255101828685 0.308740053374077 0.371934953021878 0.830300598815244 0.933550144482527
"gene:UTI89_C4071" 60.4511032027049 -0.102433123863401 0.258085821081857 3.51861789944132 0.172163796563773 0.48923616330573
"gene:UTI89_P124" 11.0854040580346 -0.0709980306872637 0.311678042320938 1.10646217390371 0.575088643791036 0.81661595047899
"gene:UTI89_C3841" 75281.8326925996 0.186744807558557 0.245553732111471 2.18000829335153 0.336215099528837 0.665046651773903
"gene:UTI89_C0733" 4284.41937859372 0.0896113586482789 0.225687739858391 3.93794189947778 0.139600438193218 0.442579893303956
"gene:UTI89_C0180" 2447.26952804736 0.485517167376514 0.258851916838302 4.99084617016479 0.0824615557562427 0.331373088987505
"gene:UTI89_C4454" 863.125334974798 -0.507861217799439 0.232470280602304 5.81211728117546 0.0546908619778366 0.260245950770008
"gene:UTI89_C1330" 29.4072240865172 0.038386494687558 0.350198796770914 0.0196077761317497 0.990244013376794 0.996566401331314
"gene:UTI89_C0640" 702.172068036032 -0.336411098566744 0.282635698216318 2.33795732982912 0.310684091842897 0.644362894430745
"gene:UTI89_C4727" 600.793546851254 1.11789937960911 0.372780901320501 14.6981375270985 0.000643191044499466 0.0108503532724258
"gene:UTI89_C5054" 325.513213834063 0.535162501810019 0.19187014072862 9.49612386646817 0.00866847902489275 0.0783580792142635
"gene:UTI89_C2194" 953.520904650168 -0.678523439341793 0.217933337453234 15.1531904926117 0.00051230252088762 0.0090036721789448
"gene:UTI89_C5061" 61.4721433270495 -0.583580064723925 0.342547952267057 2.6932288750034 0.260119422138726 0.592395114921624
"gene:UTI89_C4217" 103.783147247614 -0.255043241503145 0.198800642906455 1.72021124765149 0.423117388680102 0.730141672426423
"gene:UTI89_C2927" 3213.79526484491 -0.369642310447952 0.151047916703924 10.1834501236558 0.0061474060794954 0.0603259071303011
"gene:UTI89_C4873" 37.4858871621042 -0.10085215963319 0.275128795719706 1.61190587856646 0.446662081845384 0.743839695724588
"gene:UTI89_C2158" 23.3811490669317 0.0741580483758824 0.358728358113186 0.190748409452681 0.909032706479578 0.962651964030305
"gene:UTI89_C4926" 14077.6938427621 -0.32087221512491 0.206261293674389 2.50445866747839 0.28586679347558 0.619378052530424
"gene:UTI89_C4369" 165.061218605808 -0.37108715880601 0.181620078801605 4.53809147523503 0.10341081406407 0.378797491749577
"gene:UTI89_C4524" 2294.99850595553 0.398171296384326 0.26335657476406 2.24972971964962 0.32469634391434 0.658030603711944
"gene:UTI89_C4376" 3259.0045003824 -0.264291753774977 0.155280227110725 3.1715724841348 0.204786717870593 0.530589276417865
"gene:UTI89_C0898" 0.0553468067543358 -0.2881835657355 3.616956907536 0.0336423286543877 0.983319521519702 NA
"gene:UTI89_C1797" 645.090721442818 0.568737068052236 0.311335716981685 4.05881698297776 0.131413230207584 0.428631336850227
"gene:UTI89_C3338" 572.952645585742 -0.516223431000765 0.271903580707985 3.55676729523941 0.168910946349671 0.483051712451641
"gene:UTI89_C4777" 10920.7069017937 0.447396739293497 0.310415895918611 2.61636410113942 0.27031102174235 0.602559492951848
"gene:UTI89_P001" 49.9052638826617 -0.645605250627687 0.273997312211918 6.28816182693197 0.043106524472105 0.227612948624733
"gene:UTI89_C4033" 1212.04713877084 -4.96564825074078 0.557257177555895 93.9548583189382 3.96243126787326e-21 1.0519212271133e-18
"gene:UTI89_C4062" 7635.44273819336 0.0963342748026209 0.249781854715489 0.719179791128909 0.697962504904521 0.877668219939206
"gene:UTI89_C1154" 539.203046289063 0.0630901454536527 0.135304782852041 0.266596797074612 0.875203893578391 0.945614295551437
"gene:UTI89_C1688" 140.86881733828 0.510155354531072 0.144877354041056 13.0097620779824 0.00149611872792733 0.0211978170327681
"gene:UTI89_C1535" 1210.81295155806 -0.177349423395784 0.113449233993133 7.47840130537111 0.0237730985007874 0.158090489543426
"gene:UTI89_C3230" 1069.93933812514 -0.0348263105780083 0.184883367717474 1.22128238177356 0.543002589117824 0.805252822907967
"gene:UTI89_C2456" 409.46665154777 -0.299658381024868 0.115877598780744 7.66389469797497 0.0216673805683821 0.148492211395271
"gene:UTI89_C0887" 1736.03970533074 0.0607088039086704 0.138949513775075 2.11307198272539 0.347658017274964 0.673535035413472
"gene:UTI89_C2707" 63.4043647237627 0.0435789897053827 0.275673649538129 0.411896347817219 0.813875255163283 0.925547247640488
"gene:UTI89_C0045" 228.981089232613 -0.362072737099072 0.165856850424938 4.71223544839847 0.0947875010195198 0.361381825504503
"gene:UTI89_C2903" 1238.57458068673 -0.142148357615722 0.241456354860497 3.13473590291369 0.208593488643995 0.535443031409827
"gene:UTI89_C2269" 523.702925855209 0.494488414049566 0.481644945135813 1.10915366606764 0.574315241020466 0.816398869167876
"gene:UTI89_C0168" 358.429024190483 -2.81901026445201 0.336846257333076 88.7983229554422 5.2202243618061e-20 1.01272352619038e-17
"gene:UTI89_C3012" 8272.20087163977 0.117196959548688 0.138929291556096 4.71853258899819 0.0944895252539999 0.360701807965347
"gene:UTI89_C0690" 831.845712884273 -0.469830814176442 0.274550851105859 3.13512195416479 0.208553228641095 0.535443031409827
"gene:UTI89_C0841" 642.615250856037 0.340249038831602 0.193342679487234 3.39165697346664 0.183447182495185 0.505632562024981
"gene:UTI89_C1746" 39.5948886678907 0.275348241873069 0.159281200042958 6.46211885841325 0.0395156126104791 0.215854908265582
"gene:UTI89_P009" 1013.16296712488 -0.508039589505711 0.267515090850234 15.4112306391449 0.000450291539430732 0.00831967225233923
"gene:UTI89_C1091" 107.045194868264 -0.55649469249206 0.144633496404496 14.7149625660165 0.000637802883104911 0.0107955628938965
"gene:UTI89_C0066" 14.7296455800582 0.174147491268982 0.377650785029859 0.300170840955559 0.860634457478539 0.941184648026083
"gene:UTI89_C0199" 7350.57070187337 -0.334835739535889 0.238933341763239 3.45986355959678 0.177296504760618 0.498018561688961
"gene:UTI89_C4243" 34.8227611563273 0.235871908964891 0.298838724711628 0.763469072904968 0.682676254813523 0.871516665320895
"gene:UTI89_C4199" 4040.77445172719 -0.141033445259106 0.506424102870607 0.687713091919818 0.709030634063272 0.881743224412017
"gene:UTI89_C4430" 357.937954210554 -0.424200948750323 0.185159885162286 7.32819987861478 0.0256272269660522 0.165722734380471
"gene:UTI89_C1100" 16.8017297213941 -0.576047319159264 0.349428635875483 2.86034014372427 0.239268225990465 0.570067659501044
"gene:UTI89_C3886" 10393.5713992274 -0.0694645095301667 0.159731273538298 2.64279420508296 0.266762347145282 0.599620890820322
"gene:UTI89_C2754" 1991.28315586066 0.150007538933877 0.312334120255779 5.79813302540822 0.0550746075143469 0.26133238034089
"gene:UTI89_C2565" 4513.3207999476 0.575256079882926 0.229351107267014 7.0880382813092 0.0288969524594393 0.176650403796281
"gene:UTI89_C4837" 2641.58821544637 -0.0261249163283871 0.178955193883071 1.87708296750725 0.391197988090117 0.70825651540795
"gene:UTI89_C0839" 4384.92845696572 0.721068022575982 0.790921781122972 1.48121728166791 0.476823612863588 0.767666231498224
"gene:UTI89_C0421" 1146.14355125662 0.177180596429176 0.335335353646518 0.358877249059674 0.835739243258085 0.934554541534678
"gene:UTI89_C4196" 611.659196219812 -0.461908570766193 0.249547471816657 3.57216751681392 0.167615308030608 0.480887227304052
"gene:UTI89_C4026" 596.737080927221 -1.43790711185895 0.650213763186134 11.7164252815236 0.00285634443649805 0.0330573736888531
"gene:UTI89_C1763" 1364.48708287923 -0.475234410569197 0.171005449842761 8.1227197378754 0.017225578651637 0.126287527207641
"gene:UTI89_C0366" 94.4786647548007 0.615220584442254 0.254813244892714 5.96807479700237 0.0505881763735089 0.250408990802727
"gene:UTI89_C0591" 91.3894705646995 -2.37354035340959 0.402000540770518 49.3926238372259 1.88160305873031e-11 1.5307751335864e-09
"gene:UTI89_C1802" 7208.38315868115 0.216545216562088 0.330488312393365 2.26631664352146 0.322014622892016 0.654936192688438
"gene:UTI89_C4747" 195.275565714091 0.186661823321907 0.322301705516073 0.316303391466874 0.853720266423287 0.941184648026083
"gene:UTI89_C2576" 794.00575989658 -0.018133396106559 0.24635517712753 0.0101596749605051 0.994933043074556 0.999092627765889
"gene:UTI89_C2054" 1242.8132243774 0.279827633144156 0.211703323909815 1.75708074975785 0.415388781302957 0.724571434048287
"gene:UTI89_C1759" 326.45773872332 -0.296243330933664 0.181102902911429 2.79265430752434 0.247504341982863 0.578921902273103
"gene:UTI89_C1496" 71.0764024116044 0.707226186718404 0.226529013399227 10.2337802862784 0.00599463639847082 0.0591721056631836
"gene:UTI89_C3362" 5797.92308474497 6.2000032000949e-05 0.489572713604225 0.501980099057619 0.778030113286668 0.908632528691353
"gene:UTI89_C3756" 13794.9182229656 -0.288599262145095 0.333089447334465 3.68801856552727 0.15818195687701 0.468598322339017
"gene:UTI89_C4615" 863.848364059332 0.0341938736273786 0.374432515537171 1.08895976752501 0.580143446909799 0.818610159602188
"gene:UTI89_C3640" 2409.13468961445 0.000979019291863231 0.0916121814729096 0.919398215497495 0.631473622444062 0.845561248403148
"gene:UTI89_C0831" 737.079584011307 0.685638318626508 0.294463118100864 6.91100731797155 0.0315713991321561 0.18690861176361
"gene:UTI89_C4111" 1074.69693264975 -0.391889963072774 0.237827154138207 3.15725087363171 0.206258418668056 0.532426940488286
"gene:UTI89_C2537" 7503.0093895131 -0.0063485716794733 0.334461587987273 0.00356182619475476 0.998220671787366 0.999641078774102
"gene:UTI89_C4961" 80.2685530095925 0.138184348764641 0.176545922868866 1.68569666364834 0.430482618177335 0.734806878540263
"gene:UTI89_C4493" 68.7491345608169 0.248145469347544 0.273609144722545 1.19468295736169 0.550272604676365 0.806058582948803
"gene:UTI89_C1819" 2268.74026527292 -0.537055217209228 0.317435092618506 3.12959323962411 0.209130541857298 0.536548551947208
"gene:UTI89_C3246" 188.424922452427 0.218534329275901 0.148208974370421 4.81988024958747 0.0898206724425348 0.35039092946647
"gene:UTI89_C4190" 113.325911886341 -0.305718047770235 0.204309329595561 4.06283548544786 0.131149453098469 0.428444197816502
"gene:UTI89_C0495" 534.254370394284 -1.29607427107922 0.254986158006857 42.0156846765592 7.52332798800329e-10 5.05968884953181e-08
"gene:UTI89_C4642" 903.158895469792 0.170847136619321 0.360416768921635 2.47718948639692 0.289791162943717 0.62492801448829
"gene:UTI89_C0609" 4888.88192327499 0.267629293355878 0.19488509772061 1.90208722539512 0.386337626143647 0.704012847907418
"gene:UTI89_P046" 7.8179707692566 0.246043813752233 0.451945309171394 0.312803033399348 0.855215738024066 0.941184648026083
"gene:UTI89_C2665" 30.4561299457833 0.063706549405303 0.313586776441471 1.03524987452653 0.595934249720528 0.82898299933545
"gene:UTI89_C0058" 1019.76884775231 -0.207533998097402 0.175407575263557 2.09281724430832 0.351196767242414 0.676378959133539
"gene:UTI89_C1475" 32.9882184737355 -0.608780305766623 0.267923182883249 5.22373557972247 0.0733973248756814 0.308405434373917
"gene:UTI89_C1768" 139.792487075803 -0.426610111026417 0.197696907468917 5.88592143982021 0.0527094396010602 0.254905477802251
"gene:EBG00001165948" 76.1147865727349 0.0364138698679798 0.195264451858613 2.58574751808504 0.274480856760306 0.607495147652032
"gene:UTI89_C4203" 24.2134720020609 0.201410305774647 0.336920981166869 0.342031735177613 0.842808200031557 0.936371048669422
"gene:UTI89_C3568" 51.3367848904549 0.434927744944792 0.255141906059113 3.32459067788636 0.189703047194162 0.5125132137372
"gene:UTI89_C1062" 32.4228455629197 -0.462522328653907 0.34492483498313 1.81898992677429 0.402727564847289 0.719064721093709
"gene:UTI89_C3500" 485.120181952513 0.239487379232423 0.181339232692739 5.31900689543704 0.0699829633185381 0.301704330751031
"gene:UTI89_C5017" 999.790387654524 -0.508268682585461 0.336328704581602 2.30749113736658 0.315453002934899 0.649020198211332
"gene:UTI89_C1734" 830.279105551774 0.113863964528961 0.0984932348522177 2.30818649374464 0.315343345869904 0.649020198211332
"gene:UTI89_C4625" 2024.9173048213 -0.0966712343694205 0.180654537294815 1.62959895542645 0.44272809531117 0.740670153482435
"gene:UTI89_C4851" 1536.67039230142 0.267306103232701 0.327168627044719 4.26117196340635 0.118767677771424 0.407526643999362
"gene:UTI89_C0933" 243.447407491494 0.112449010306115 0.456819230378651 0.348378689002629 0.840137807123322 0.935671251739907
